Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2022-11-23,Bones and All,2022,https://boxd.it/3syzf5,2,,"Watched with lilshartygirl and miramark and Maggie (no letterboxd user, SAD!). 

ON THE EDGE OF MY SEAT, NOT IN A GOOD WAY! Was riddled with high-strung anxiety the whole movie, I didn’t feel at ease at all and was not a comfortable movie to sit through.

First fresh, bones and all, Jeffrey dahmer series.

This reminds me of when the purge and hunger games were popular and people kinda got freaked out. 

Why is Hollywood trying to push out all this cannibalism? MAYBE this is supposed to be some vegan propaganda.. if you aren’t okay with eating humans, why are you okay eating turkeys on thanksgiving??? A food for thought.

OKAY.. THE TITLE IS A LITTLE SWEET.","lilshartygirl, miramark, maggie, timotheechalamet, chloe sevigny",2022-11-23
2022-11-24,The Menu,2022,https://boxd.it/3sH5AP,4.5,,"Watched with lilshartygirl and miramark and Maggie AGAIN

AMAZINGGGG!!! If that cheeseburger scene held on for like 2 more minutes, this might be a 5 star because I got emotional as I watched the man grill that patty.

Ratatouille meets parasite, WHITE LOTUS, and a little of Great Gatsby. TBH this and bones and all were a lot to handle back-to-back, but it was sooo worth it. Definitely wished I just spent my money on this movie this week instead of Bones and All.

THIS WAS SOOO GOOD THOUGH, I can barely register my thoughts- too much to process.","anyataylorjoy, lilshartygirl, miramark, maggie",2022-11-23
2022-12-03,Atonement,2007,https://boxd.it/3uzd3B,3,,Mid,,2022-12-02
2022-12-06,God Forbid: The Sex Scandal That Brought Down a Dynasty,2022,https://boxd.it/3v9cYN,3,,"This was such an interesting story and the hypocrisy was crazy to witness.. crazy that mr trump also got a taste of this scandal (not literally…) 

But was sOOOOO boring the second half it did NOT have to be this long. Literally went from the edge of my seat and eating my corn chips to falling asleep",,2022-12-05
2022-12-07,Keep This Between Us,2022,https://boxd.it/3vqgdP,3,,"🧔🏼Tom, a 29 year old Spanish high school teacher at the time, is questioned on if the rumor is true that he has been having sex with his underage students on his desk

👨🏻‍🦳Tom, now 34ish doing the interview for the documentary: and I said to them, I WOULD NEVER… FUCK ON MY DESK! THAT’S MY WORKSPACE! WHERE WOULD MY PAPERS GO???

one episode later: Tom being teacher-expelled because he was having an inappropriate relationship with a student

Man was caught red handed and we barely even needed to see the paint to know. 

ROFLLLL NOT TOM THINKING IF HE FLIRTS IN SPANISH WITH HIS STUDENTS, HE WON’T GET CAUGHT🤣🤣🤣",,2022-12-06
2022-12-09,Beautiful Boy,2018,https://boxd.it/3vMlFt,3.5,,"And if you didn’t think it could get even darker… you read an article after watching the movie saying that he got the money for the drugs through prostituting

Steve Carell’s The Morning Show, Steve Carell’s Beautiful Boy, and Steve Carell’s The Office is why I think he might be.. the best?? White man actor in Hollywood?","steve carell, timotheechalamet",2022-12-08
2022-12-10,Whiplash,2014,https://boxd.it/3vWGS9,5,,WHY DID THEY NEVER REVEAL FLETCHER TOOK THE FOLDER CAUSE I KNOW IT WAS HIM GODDAMNIT,,2022-12-09
2022-12-13,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/3wM7pv,5,,"Holy shit I’m not going to lie to you I thought this movie was going to disappoint me as I was at the midway point and was still waiting for the movie to flip and turn upside down on me and then it did and then it happened and then ended. AND THEN I WAS IN AWE. 

Never have I studied an actor’s face this closely in a movie like jack Nicholson in here. My favourite scene in this movie was the 10(?) second scene of just McMurphy near the window. I thought it was the most brilliant thing ever.

Would a mockumentary tv show within a mental asylum be offensive? Let’s just put a pin in it..",jack nicholson,2022-12-12
2022-12-22,Chungking Express,1994,https://boxd.it/3yNqNB,3.5,,"A freak in love with an NPC! It was so creepy her just breaking in and fixing up his apartment with no desire for compensation.. but the most romantic gesture of all time! AND THEN COMING BACK AS A FLIGHT ATTENDANT?!?!?

If you’re going to be an unconventional love story, at least make the characters do and be interesting. I’m looking at you, <i>In the Mood for Love….</i>",,2022-12-21
2022-12-25,Dead Asleep,2021,https://boxd.it/3zJ8y5,3,,"Watched with lilshartygirl and was making sure she was wide awake while watching it…

Wait but maybe going into deep sleep in 5 minutes is possible.. if you’ve been drinking the whole morning? I would have liked to hear this point being disproven or something.. even just being mentioned at all.

Why did he go to the park? Another unanswered question.

They were reaching in this like an Amanda Knox case. The sexual desire thing didn’t sit right with me after how Amanda Knox was getting blamed for a sex cult gone rogue cause the detectives thought of her as a promiscuous sloot while her not even being at the crime scene. So yeah, I didn’t buy the argument the guy was in love with her and that’s why he killed her.",lilshartygirl,2022-12-24
2022-12-30,Little Women,2019,https://boxd.it/3BDIcZ,5,,I came to see timothee chalamet and Florence Pugh flirt and came out with a heightened fear of getting old and moving out of my house,"greta gerwig, florence pugh, saoirse ronan, timotheechalamet",2022-12-29
2023-01-05,Glass Onion,2022,https://boxd.it/3EfvpP,4,,"Watched with theotj and miramark, this movie was so good for a group watch. I guess most mystery thrillers would be.

Bodies Bodies Bodies meets The Menu. I appreciated the Elizabeth Holmes reference, so cheeky!","janelle monae, kate hudson, maddy cline, theotj, miramark",2023-01-04
2023-01-06,The Thinning,2016,https://boxd.it/3EzXzj,4,,"Whatever, I had no complaints about it!",logan paul,2023-01-05
2023-01-12,Babylon,2022,https://boxd.it/3GT2LZ,5,,"Watched with hannahbananamontana

This is the first time I've watched a movie and within the first few minutes, been stressed about what the budget must have been. 

That scene where someone is consoling Jack Conrad on his failed acting career. How the greatest gift that fame can give to an actor is not a long career but to have them seen even beyond their time. Not that they are idolized, beautified- but seen.

Then that ending... where Manny watches movie Nellie and sobs as he sees they are making fun of her; movie Nellie messes up her lines, is clumsy, has an ugly New Jersey accent. But then he smiles. By then, he realizes they both had accomplished exactly what they wanted: Nellie's death may just be a corner story in the newspaper but is still on the front page, people learn of who Nellie was on the screen even after she already died. Movies aren't meant to last forever and Manny is no longer a producer. 

Does anyone else think this movie was meta? It's saying how hollywood isn't meant to last forever.. while being a three hour hollywood movie! MAN! If that's not a forever time to sit in the theatre, then I'm afraid.

IF ANYONE INTERRUPTS THIS SCENE AGAIN, I WILL SHIT ON YOU. I WILL SHIT ON YOUR HEAD.","margot robbie, brad pitt, hlaoudi",2023-01-11
2023-01-28,Meshes of the Afternoon,1943,https://boxd.it/3LSJH5,3.5,,I enjoyed the class discussion after we watched this,,2023-01-27
2023-01-30,The King of Staten Island,2020,https://boxd.it/3MIFU9,2.5,Yes,"I would like to see a better remake of this. 

I wish Bill Burr acted more (even if he was just playing himself in this movie). I couldn't handle Maude Apatow's accent in this movie and kept focusing on if her dad being the director has any way of being responsible for her being here. 

I did really like the opening and closing of this movie.
","pete davidson, bill burr",2023-01-29
2023-03-17,WALL·E,2008,https://boxd.it/3ZDbr9,,,"This was cute! Not going to rate this cause my boyfriend will just get mad at me if I don't give it 10 stars out of 5. 

Imma be sexy eve this coming halloween, just blue pasties and white body paint ¬‿¬",harish,2023-03-16
2023-04-04,Fight Club,1999,https://boxd.it/44uA9L,5,,"Watched with harish and his friends, I'm surprised how he caught the payphone scene so quickly... and he kept talking about some guy named Mr. Robot? Whatever!",harish,2023-04-03
2023-04-09,Pearl,2022,https://boxd.it/45TwP3,5,,"After I started acting in this play, I've been judging movies more on the acting than the actual story and I don't know how I feel about it...

Why did this feel like a short film? How is Mia Goth THAT GOOD?? ",,2023-04-08
2023-04-23,BEEF,2023,https://boxd.it/49MvzZ,5,,"Apparently asians that need to settle an argument just need to go outside and sit on some rocks with each other (EEAAO and BEEF)

""It is selfish for broken people to spread their brokenness."" ",,2023-04-23
2023-04-29,Into the Deep: The Submarine Murder Case,2020,https://boxd.it/4b8ITV,4,,"The irony that this murderer that killed a journalist was taken down in court by this documentary made by a journalist is probably the closest thing to justice- it's hard to believe that this whole story is REAL. The events and aha moments played out like a movie.

He definitely... had some warning signs about him.. his evil villain monologue at the END! BRUH! No man is charismatic enough to basically tell me he's a psychopath, and then get away with it!",,2023-04-28
2023-05-23,Boiling Point,2021,https://boxd.it/4hpf1N,5,,"There's just so much that happens in a restaurant that makes for such a good movie: front of the house, back of the house, whose taking care of the oysters, did they write down the peanut allergy for table 4, when did those food critics get their meal, did they get that off-the-menu steak??? 

The resilience it takes to be a server is resilience that you forget about until you're a server again. Much like most shitty jobs. I'm not very patient now, but I would be a LOT LESS patient if I didn't work those jobs. 

The only 2 times I've ever heard someone cry in a bathroom were during my 2 food service jobs. This movie was too real.

AND IT BEING ONLY 1.5 hours long, WHAT A BLESSING! Movies need to be 1.5 hours long now, with the exception of EEAAO.",,2023-05-22
2023-06-05,La La Land,2016,https://boxd.it/4kCm4d,2,,My favorite scene was Emma Stone doing that audition scene with the phone call. I didn't care for much else. ,,2023-06-04
2023-06-05,Where the Crawdads Sing,2022,https://boxd.it/4kCwrL,1,,"Fell asleep an hour in. 

I came for a murder mystery. I came to see a freak marsh girl that grew algae out of her punani and spoke to swamp monsters. I wanted to see the most brutal bullying treatment a small conservative town could throw. 

And then what I got was a mid love triangle and a whodunit murder everyone guessed 10 MINUTES IN! This movie lacked in ALL the genres that it tried to be a part of. Triggered that this movie was over two hours long and the murder probably took up only 10 minutes of it. This is the slowest movie I've ever watched in my entire LIFE.","hannah, harish, hlaoudi",2023-06-04
2023-06-05,Missing,2023,https://boxd.it/4kD8KB,3.5,,"Apple ad, but I'm not that mad about it. 

I got suspicious after they took 30 seconds out of the movie to show how inconvenient Android users were. It was a scene when the girl tried to Facetime the housekeeper, housekeeper says he doesn't have an Apple device, she sighs, and then uses 20 seconds within the movie to go to the app store to download Whatsapp, and then continues with the story. I was like... huh??",harish,2023-06-04
2023-06-09,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/4lVRP7,4.5,,"Jake Johnson's voice has that boyish-but-now-disgruntled-with-life twang that makes me want to hear him in any future renditions of Spiderman. He was so perfectly cast, I can't believe he hasn't been cast in more animations; his voice inflections are easy to read for kids but also has subtle (sassy!) cheekiness that makes it fun for older adults to listen to. ...Do I have a crush on Jake Johnson?

The soundtrack was great (the Chance the Rapper album cover in the bedroom is sooooo 2018). 

This is the most entertaining animation style I've seen. I'd love to see it being used in other genres besides the typical cartoon superhero stories (why don't we pretend all movies are just moving comic books?)- in other movies that deal with the multi-universe niche. I forever will be a fan of anything related to multi-universes.",harish,2023-06-09
2023-06-11,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4mnQL5,4.5,,"Dare I say.. may have been the perfect movie. 

Due to my strict rule of only fivers to tear jerkers- I can not make an exception for this movie and will keep my less than perfect rating.

Jackie Chan paved the way for superhero/vigilante action cartoon movies because THIS is how we should actually be doing every movie in the marvel universe. The stakes felt so much higher, the emotion so much deeper, and the intensity of the chase/fight/rescue scenes were so much more VIVID. 

ARE YOU SURE JOJI DIDN’T SING ONE OF THE SONGS IN THE SOUNDTRACK? AND ARE YOU SURE IT WASN’T KSI THAT VOICED SPIDER-PUNK??","miramark, theotj, harish",2023-06-10
2023-06-11,Dirty Grandpa,2016,https://boxd.it/4mo9Ub,1,,I don’t know why harish made me watch this,harish,2023-06-10
2023-06-15,Past Lives,2023,https://boxd.it/4nlUQD,3.5,,"“But with him, you’re someone who stays.”

<i>The chase</i> is something I realize I’m growing out of when I watch love stories now.","miramark, harish",2023-06-14
2023-06-18,The Purge: Anarchy,2014,https://boxd.it/4ojP2X,1.5,,🤨,"miramark, theotj",2023-06-17
2023-07-03,No Hard Feelings,2023,https://boxd.it/4sqVSF,4.5,,"A fun movie with unexpectedly beautiful scenes… one of them being hasan minhaj’s guest appearance!

This radiated 90s chick flick- it was so fun, such weirdly high stakes, such heartbreak, so touching! Even for movies nowadays that I rate 5/5- this is the first movie in a long time where I can’t say there was a single second of boredom or detachment. SO. GOOD. Why can’t comedies be like this!","jennifer lawrence, hotdog3, hlaoudi",2023-07-01
2023-07-21,Barbie,2023,https://boxd.it/4ybzlN,,,"How did just Margot Robbie telling an old woman she’s beautiful well up my eyes to shed a single tear? She’s so talented.

I would buy a nihilist Barbie. 

Why do we try to pretend there’s more value to our human life than there is to the tree in your backyard? We are all grounded on the same soil and live in the same air. Why do we worry for ourselves so much? 

But if there’s an answer on what’s the value of our lives, I would choose <i>to be kind</i>. I feel like this movie reminded me to do that, to all the barbies and kens in the world. 

Typical Greta nihilism.","miramark, lilshartygirl",2023-07-20
2023-08-04,Talk to Me,2022,https://boxd.it/4DKw6F,4,,"This movie looked so good through my two fingers!

Also CERTIFIED YouTube movie. SIDEMEN? Vertical cinematography? Directed by two Australian vloggers? This is in the same category as The Thinning.",lilshartygirl,2023-08-03
2023-08-05,Oppenheimer,2023,https://boxd.it/4E2CwF,3,,"Yikes, the film bros r gonna come after me!","hotdog3, keaton, sami",2023-08-04
2023-08-10,Talk to Me,2022,https://boxd.it/4FK3bJ,4.5,Yes,CORALINE?,harish,2023-08-09
2023-08-13,Dune,2021,https://boxd.it/4GMnoB,2.5,,"Am I missing something here? 

Okay but also, I was watching this movie 1 hour in without subtitles and why does everyone in this movie <i>fucking whisper</i> like…. I think I definitely actually missed some very important beef that was going on in the beginning that then resulted me in feeling completely <b>empty</b> during the whole *surprise pikachu* takeover

I liked the cool tricks from the planes but then wished I just watched top gun instead.

Felt like dudes being serious for no reason! I didn’t care about this stupid sand kingdom cause everyone was boring AF- I even felt the sand worms shtick got repetitive after a while.

NOTE: A revelation that my least favourite genre is probably political sci fi. Explains why I never finished the third hunger games book.",,2023-08-13
2023-08-13,Whoopi Goldberg: Direct from Broadway,1985,https://boxd.it/4GMFAl,5,,"Best beats, best physicality, best pacing, best accents, best hair. I didn’t think I’d ever watch a one person show in my life and un-ironically find it entertaining throughout the entire time. Just wow. I understand the EGOT woman is probably tired but please just make her write again! Honestly I don’t know anything about Whoopi Goldberg, but I just loved this play. What a star!",,2023-08-13
2023-08-14,Bama Rush,2023,https://boxd.it/4H52Vd,3,,"I realize the letterboxd are mad because this documentary did not reach its full potential. I had no expectations therefore, I am an indifferent watcher that recently discovered that there are sorority rush consultants. And it seems like the most brutal job ever",,2023-08-13
2023-08-26,Rango,2011,https://boxd.it/4KN63p,4,,"So Han Zimmerman really just cashed two checks from Pirates of Caribbean and Rango by making one movie soundtrack to share between the both of them… 

Hope. What a great responsibility that word has to making people subservient to a broken system. When does our hope start to backfire on us?",keaton,2023-08-25
2023-08-28,Theater Camp,2023,https://boxd.it/4LkmUP,5,,Why’d I feel represented when I’ve never gone to theater camp or did any type of theatre until this year.,harish,2023-08-27
2023-08-28,Passages,2023,https://boxd.it/4LopHx,0.5,,"Only good thing that happened during this movie is when I could hear <i>what was I made for?</i> from the next door screening

Will NEVER find another snooze fest like this, I promise you! Unless you’re jasmine chung…. 

HAPPY NATIONAL CINEMA DAY… I guess…",harish,2023-08-27
2023-09-06,The Whale,2022,https://boxd.it/4O7N1X,4,,"Well Charlie… I’ll write something honest: I’ve been in a rut. At times, I feel like I’ve given up like Charlie or been mad at the world like Ellie. That things aren’t going to get much better. And starting college this semester has been rough with the break up. It’s hard to stay optimistic about many things right now. 

But it’s nice to know someone thinks it’s worth it to tell a story about how the future can become so beautiful. How ordinary people can do amazing things for each other. I’m really appreciating the little things right now, which I guess is the silver lining to all this.

<b>NOTE: </b>I’m also slowly getting off my bc so my hormones might be…. weirddddd… could be a factor",,2023-09-05
2023-09-13,Bottoms,2023,https://boxd.it/4Q8Axr,4.5,,"<i>I’m not gay, I just like gay porn</i>",,2023-09-12
2023-09-16,12 Angry Men,1957,https://boxd.it/4QVdqP,5,,"Two types of anger in this movie: the right and wrong kind. 

The angriest man out of the 12 looked just like Jason Segel to me which really was throwing me off",,2023-09-15
2023-09-17,The Wolf of Wall Street,2013,https://boxd.it/4RjihL,3,,"And I thought Babylon had an extensive ensemble...

This movie had very mixed emotions from me. EPIC FAIL on the Bechdel test! 

They did an excellent job at making me hate like every man in this movie so mission accomplished ig. 

The film was way too fictionalized. Sure, The Social Network is also super fictionalized but it also wasn't super annoying and cunty.",,2023-09-17
2023-09-18,"I, Tonya",2017,https://boxd.it/4RuiVX,5,,So this woman really never caught a break..,,2023-09-17
2023-09-26,Shiva Baby,2020,https://boxd.it/4TECgX,3,,"Not sure if the message of the film was as obvious as the video essays made it out to be, but I like knowing this was the beginning for both Rachel Sennott and Emma Seligman.",,2023-09-25
2023-10-12,Elemental,2023,https://boxd.it/4YVfEh,3,,"While <i>Elemental </i>didn’t hit as hard as other Disney movies for me, it’s evident that this movie came from the heart of an immigrant’s son. 

Small moments in this movie made me go ahh… these details come from someone that really lived this story.",,2023-10-11
2023-10-16,Friday the 13th,1980,https://boxd.it/50lYnB,,,"‘Twas a disappointing, Friday the Thirteenth.",miramark,2023-10-13
2023-10-17,Encanto,2021,https://boxd.it/50HbYH,4,,I need someone to explain to me in a video essay why Encanto made me cry.,,2023-10-16
2023-11-02,M3GAN,2022,https://boxd.it/5659rz,3.5,,Watched at MoviesML meeting! Good group watch,,2023-11-01
2023-11-11,Inside Out,2015,https://boxd.it/58Ifi5,5,,Balled my fucking eyes out and it’s only 10am,,2023-11-10
2023-11-14,Oldboy,2003,https://boxd.it/59T5f7,5,Yes,What kind of twisted person rewatches this,keaton,2023-11-13
2023-11-15,Big Hero 6,2014,https://boxd.it/5aeuhf,2,,Didn’t hold up for some reason…,,2023-11-14
2023-11-24,Juno,2007,https://boxd.it/5cRWFb,4,Yes,Thinking about 5th grade when i wrote on Wattpad and now realizing that all my female protagonists were just Juno,,2023-11-23
2023-12-20,Who's Afraid of Virginia Woolf?,1966,https://boxd.it/5m3MIp,4,,"Edward Albee has this habit of letting you know the twist way sooner than you should be knowing it, but his twists never miss !

Also did not expect them to throw out the insult of simp in this movie",,2023-12-19
2023-12-20,Talk to Me,2022,https://boxd.it/5m3X9b,5,Yes,"NOT ONCE, NOT TWICE, BUT THREE TIMES! I'll sit through this cursed and traumatizing movie over and over if it means making someone else watch it too. I am doing the lord's work here. ",manas,2023-12-19
2023-12-20,Elf,2003,https://boxd.it/5m8ydn,3,,"Why'd I cry? I don't even know..

THAT WASN'T KATY PERRY???? I THOUGHT THEY MADE HER SING LIKE AS A JOKE!! WTF",,2023-12-19
2023-12-25,Parasite,2019,https://boxd.it/5on6P7,5,Yes,"Coincidence that there is so much glass in the movie and it fits well with the quote ""People who live in glass houses shouldn't throw stones""? 

I THINK NOT!",manas,2023-12-24
2023-12-26,Kicking and Screaming,1995,https://boxd.it/5oGiQJ,4,,"Noah Baumbach's first written and directed movie.

I'm usually someone who needs the characters to grow in a movie or else I regret my time. But considering it's Christmas Day and I'm feeling a little more generous, I liked seeing how these expectedly bleak lives turned sort of sweet at the end (okay.. like 1/4). ",,2023-12-25
2024-01-10,Saltburn,2023,https://boxd.it/5yjGMZ,4,,"This movie was about to be a 4.5 until the last ten minutes, but even those last ten minutes weren’t terrible. What I’m saying is it would have been a whole lot more interesting if we had watched these deaths play about and THEN guess whose fault was it? And not have some evil mastermind behind it. Was it Farleigh’s fault for pushing Oliver over to want to overpower Felix’s family who then went on to lie about his family and then get Felix to be mad at him and just do more drugs? Was it Felix’s fault that he did so many drugs that night that he died accidentally and his sister fell as well? Before the last ten minutes, I was under the premise that it was gonna be like that riddle about the woman, husband, ferry operator, and rapist. The one where a woman wants to go visit her husband who lives far away from her and then gets turned down by the ferry operator for not having the 3x amount of the ticket price who then walks down the street and gets raped and murdered- whose fault is it for the woman’s death? See if SALTBURN did something like that, where a butterfly effect with the murders just happened and we had to ask ourselves whose fault is it that these deaths happened…. It would have been a LOT more interesting


Okay other than my notes for the director…. Beautiful movie. Most beautiful movie I’ve watched in a long time since EEAAO. And it better be goddamn gorgeous with a castle like that. Music really landed too, damn. Cinema is lit!",keaton,2024-01-09
2024-01-22,Poor Things,2023,https://boxd.it/5Enth7,4,,Hard to watch or hard while watching,manas,2024-01-21
2024-02-11,Anyone But You,2023,https://boxd.it/5O6kHL,,,Nah,,2024-02-10
